,video-id,t-start,t-end,label
2651,16_44,526.6616421731259,534.303,0
2652,16_44,540.5205892143989,628.1091345152442,0
2653,16_44,634.7614290950553,640.3050079115644,0
2654,16_44,646.4029446097246,738.4263529637774,0
2655,16_44,744.5242896619375,771.6878258628325,0
2656,16_44,772.7965416261343,788.3185623123601,0
2657,16_44,789.4272780756619,900.8532122874968,0
2658,16_44,903.0706438141004,909.7229383939115,0
2659,16_44,906.396791104006,1076.0303028891874,0
2660,16_44,1076.0666542256893,1097.0959023919224,0
2661,17_3,0.0,148.25900000000001,0
2662,17_3,148.25900000000001,180.326,0
2663,17_3,180.326,213.30700000000002,0
2664,17_3,213.30700000000002,275.376,0
2665,17_3,275.376,358.966,0
2666,17_3,358.966,446.506,0
2667,17_3,452.532,514.151,0
2668,17_3,524.518,607.666,0
2669,17_3,607.666,655.256,0
2670,17_3,662.918,678.92,0
2671,17_3,682.884,701.996,0
2672,17_5,0.0,159.80599999999998,0
2673,17_5,159.80599999999998,226.34199999999998,0
2674,17_5,226.34199999999998,340.954,0
2675,17_5,370.083,398.376,0
2676,17_5,407.096,435.876,0
2677,17_5,447.368,473.841,0
2678,17_5,498.012,623.165,0
2679,17_5,674.035,720.561,0
2680,17_5,730.802,780.05,0
2681,17_5,790.645,808.163,0
2682,17_5,857.916,892.737,0
2683,17_8,0.0,204.074,0
2684,17_8,215.769,298.048,0
2685,17_8,305.461,364.953,0
2686,17_8,364.953,531.573,0
2687,17_8,531.573,615.661,0
2688,17_8,627.581,720.168,0
2689,17_8,728.681,902.032,0
2690,17_8,913.3,982.38,0
2691,17_8,1010.61,1056.809,0
2692,17_8,1066.561,1105.371,0
2693,17_8,1110.466,1164.603,0
2694,17_10,0.0,235.863,0
2695,17_10,244.123,294.908,0
2696,17_10,305.724,435.662,0
2697,17_10,441.544,479.435,0
2698,17_10,493.282,530.954,0
2699,17_10,538.278,564.756,0
2700,17_10,567.78,675.274,0
2701,17_10,679.917,704.66,0
2702,17_10,716.13,795.621,0
2703,17_10,802.038,827.399,0
2704,17_10,827.399,867.047,0
2705,17_11,0.0,114.146,0
2706,17_11,123.174,324.134,0
2707,17_11,331.653,371.46,0
2708,17_11,371.46,429.496,0
2709,17_11,440.007,488.142,0
2710,17_11,498.646,519.796,0
2711,17_11,535.788,591.325,0
2712,17_11,599.957,658.75,0
2713,17_11,658.75,705.191,0
2714,17_11,705.191,721.172,0
2715,17_11,724.684,762.131,0
2716,17_14,0.0,108.928,0
2717,17_14,108.928,164.687,0
2718,17_14,164.687,264.369,0
2719,17_14,285.3,309.775,0
2720,17_14,328.608,354.321,0
2721,17_14,354.321,385.192,0
2722,17_14,397.194,434.966,0
2723,17_14,434.966,441.26800000000003,0
2724,17_14,477.332,512.248,0
2725,17_14,516.444,545.277,0
2726,17_14,580.717,609.319,0
2727,17_15,0.41963179481908064,36.151,0
2728,17_15,40.677,146.849,0
2729,17_15,157.208,269.402,0
2730,17_15,288.795,310.745,0
2731,17_15,383.257,452.489,0
2732,17_15,480.53,550.833,0
2733,17_15,566.697,594.359,0
2734,17_15,606.949,686.379,0
2735,17_15,699.359,722.733,0
2736,17_15,732.593,737.761,0
2737,17_15,753.208,767.176,0
2738,17_16,0.0,155.811,0
2739,17_16,165.87,189.042,0
2740,17_16,297.07,390.952,0
2741,17_16,390.952,420.884,0
2742,17_16,207.787,280.448,0
2743,17_16,433.123,609.647,0
2744,17_16,691.325637057977,707.015,0
2745,17_16,722.027,767.688,0
2746,17_16,778.07,842.52,0
2747,17_16,854.418,869.937,0
2748,17_16,913.024,964.888,0
2749,17_19,0.0,114.769,0
2750,17_19,163.156,198.492,0
2751,17_19,204.254,222.619,0
2752,17_19,232.93099999999998,262.035,0
2753,17_19,262.035,389.492,0
2754,17_19,395.682,467.097,0
2755,17_19,533.914,592.502,0
2756,17_19,515.039,533.914,0
2757,17_19,592.502,985.951633,0
2758,17_19,628.588,682.372,0
2759,17_19,683.765,705.202,0
2760,17_20,0.0,151.182,0
2761,17_20,151.182,279.41700000000003,0
2762,17_20,290.487,304.888,0
2763,17_20,310.577,334.433,0
2764,17_20,345.238,368.042,0
2765,17_20,369.667,395.287,0
2766,17_20,403.084,436.505,0
2767,17_20,445.645,487.428,0
2768,17_20,506.039,583.094,0
2769,17_20,591.782,612.912,0
2770,17_20,623.621,694.841,0
2771,17_21,0.0,31.192,0
2772,17_21,34.25,109.342,0
2773,17_21,109.342,168.597,0
2774,17_21,184.599,251.704,0
2775,17_21,263.282,299.779,0
2776,17_21,310.892,320.329,0
2777,17_21,398.95799999999997,431.906,0
2778,17_21,320.946,350.933,0
2779,17_21,350.933,384.6,0
2780,17_21,442.39300000000003,572.855,0
2781,17_21,595.414,628.891,0
2782,17_23,0.0,208.007,0
2783,17_23,215.03,368.684,0
2784,17_23,395.291,414.712,0
2785,17_23,424.009,455.0,0
2786,17_23,460.735,536.746,0
2787,17_23,548.569,627.687,0
2788,17_23,635.708,683.5,0
2789,17_23,707.342,830.52,0
2790,17_23,855.815,867.211,0
2791,17_23,895.146,915.0,0
2792,17_23,922.943,960.149,0
2793,17_28,177.428,195.494,0
2794,17_28,228.255,258.21,0
2795,17_28,266.27,281.156,0
2796,17_28,287.204,312.1985157522629,0
2797,17_28,319.668,360.711,0
2798,17_28,376.367,383.863,0
2799,17_28,384.594,391.269,0
2800,17_28,393.239,400.563,0
2801,17_29,7.818943690154439,72.50293239961391,0
2802,17_29,78.1894369015444,206.1357881949807,0
2803,17_29,255.89270258687256,321.9983174218147,0
2804,17_29,323.4199435472973,427.19865070752894,0
2805,17_29,474.1123128484557,511.78540517374523,0
2806,17_29,518.182722738417,549.4584974990347,0
2807,17_29,567.9396371303089,624.0938690868727,0
2808,17_29,631.912812777027,670.2967181650579,0
2809,17_29,676.6940357297296,693.7535492355212,0
2810,17_29,699.4400537374518,726.4509501216216,0
2811,17_36,4.7656347543502,82.04832679092759,0
2812,17_36,85.40844383599618,115.08947773410199,0
2813,17_36,130.21000443691062,177.8116625753822,0
2814,17_36,192.09216001692369,270.2148813147682,0
2815,17_36,276.6551056511497,289.8155640776683,0
2816,17_36,297.6558371828283,345.81751482881134,0
2817,17_36,364.5781683304442,412.4598362226715,0
2818,17_37,29.541674310810805,96.36212810907338,0
2819,17_37,102.69248688996139,194.83437581177603,0
2820,17_37,205.38497377992277,228.5962893098456,0
2821,17_37,270.79868118243235,352.3899721361004,0
2822,17_37,359.42370411486485,459.30269821332047,0
2823,17_37,465.63305699420846,534.5636303861004,0
2824,17_37,541.5973623648648,584.5031274353281,0
2825,17_37,585.0,616.0,0
2826,17_37,620.0,635.0,0
2827,17_37,649.0,656.0,0
2828,17_37,664.0,706.1866906679536,0
2829,17_40,17.13439527027027,80.94524662162162,0
2830,17_40,125.25833783783784,220.38377364864868,0
2831,17_40,229.8372331081081,243.4265810810811,0
2832,17_40,251.10751689189186,279.4678952702703,0
2833,17_40,293.05724324324325,389.9552027027027,0
2834,17_40,391.1368851351352,473.2638141891892,0
2835,17_40,474.4454966216216,496.8974628378378,0
2836,17_40,502.805875,536.4838243243242,0
2837,17_40,548.3006486486486,564.8442027027027,0
2838,17_40,567.2075675675676,597.9313108108108,0
2839,17_43,5.281342311969681,39.037979154353785,0
2840,17_43,39.38961078812862,58.026087378194845,0
2841,17_43,64.00382515236703,98.4637252623008,0
2842,17_43,109.01267427554583,149.4503121596518,0
2843,17_43,163.86720914442,224.34785015369152,0
2844,17_43,241.2261685748836,357.2646077205789,0
2845,17_43,368.5168200013736,434.6235671510425,0
2846,17_43,438.8431467563405,454.66657027620806,0
2847,17_43,468.0285723596518,491.2362601887909,0
2848,17_43,492.994418357665,525.6961602987246,0
2849,17_45,8.224239189189191,47.85011891891893,0
2850,17_45,82.99005000000001,153.26991216216217,0
2851,17_45,177.94262972972973,210.83958648648647,0
2852,17_45,227.28806486486485,274.3905256756757,0
2853,17_45,289.3436878378379,453.08081351351353,0
2854,17_45,462.8003689189189,524.1083337837838,0
2855,17_45,532.332572972973,572.7061108108109,0
2856,17_45,581.6780081081081,602.6124351351353,0
2857,17_45,609.3413581081081,633.2664175675676,0
2858,17_45,651.2102121621622,729.7143135135135,0
2859,17_45,740.9291851351352,767.097218918919,0
2860,17_49,11.219831526061776,88.43867202895753,0
2861,17_49,124.07813687644787,152.4577107364865,0
2862,17_49,157.07764136486486,181.49727468629345,0
2863,17_49,182.8172548658301,211.85681881563707,0
2864,17_49,215.15676926447875,252.11621429150583,0
2865,17_49,258.71611518918917,287.7556791389962,0
2866,17_49,302.9354512036679,406.55389529729734,0
2867,17_49,407.873875476834,467.2729835559846,0
2868,17_49,487.07268624903475,595.3110609710426,0
2869,17_49,602.5709519584943,658.6701095888031,0
2870,17_49,661.3100699478764,682.4297528204634,0
2871,18_2,0.0,128.532,0
2872,18_2,133.4,169.679,0
2873,18_2,172.438,175.43,0
2874,18_2,182.204,283.663,0
2875,18_2,382.538,394.57,0
2876,18_2,394.78,418.626,0
2877,18_2,419.218,438.884,0
2878,18_2,462.591,495.423,0
2879,18_2,496.974,506.714,0
2880,18_2,507.172,521.311,0
2881,18_2,521.54,647.212,0
2882,18_2,647.867,653.28,0
2883,18_2,563.6,667.853,0
2884,18_3,8.589,153.77,0
2885,18_3,160.075,170.751,0
2886,18_3,170.042,289.576,0
2887,18_3,294.195,339.193,0
2888,18_3,339.554,386.848,0
2889,18_3,389.491,430.235,0
2890,18_3,437.45799999999997,454.476,0
2891,18_3,530.207,558.185,0
2892,18_3,558.111,574.44,0
2893,18_3,468.258,513.548,0
2894,18_3,574.572,704.155,0
2895,18_3,704.462,706.696,0
2896,18_8,0.8966042105263158,228.63407368421053,0
2897,18_8,243.8763452631579,329.05374526315785,0
2898,18_8,333.572,344.471,0
2899,18_8,345.675,448.374,0
2900,18_8,451.785,527.687,0
2901,18_8,529.8930884210527,674.2463663157895,0
2902,18_8,675.522,697.664,0
2903,18_8,732.52564,796.1845389473683,0
2904,18_8,842.394,868.017,0
2905,18_8,820.392852631579,841.9113536842106,0
2906,18_8,871.499292631579,1041.8540926315789,0
2907,18_8,1042.923,1046.269,0
2908,18_8,1051.807,1101.151,0
2909,18_11,1.627,53.67,0
2910,18_11,54.863,282.581,0
2911,18_11,283.945,337.796,0
2912,18_11,340.321,418.336,0
2913,18_11,418.604,538.743,0
2914,18_11,538.824,581.525,0
2915,18_11,581.997,598.189,0
2916,18_11,603.504,623.457,0
2917,18_11,627.0,651.0,0
2918,18_11,662.0,700.0,0
2919,18_11,704.935,769.436,0
2920,18_11,770.0,784.091,0
2921,18_12,9.061,121.223,0
2922,18_12,125.257,340.034,0
2923,18_12,376.247,408.087,0
2924,18_12,414.236,487.956,0
2925,18_12,489.244,583.206,0
2926,18_12,596.426,671.706,0
2927,18_12,677.607,714.24,0
2928,18_12,725.388,798.431,0
2929,18_12,810.337,826.4639999999999,0
2930,18_12,828.435,842.608,0
2931,18_12,845.057,970.535,0
2932,18_12,988.276,997.205,0
2933,18_12,998.217,1034.603,0
2934,18_19,3.008,217.49099999999999,0
2935,18_19,222.478,326.796,0
2936,18_19,331.889,384.465,0
2937,18_19,384.43,465.06,0
2938,18_19,474.501,577.497,0
2939,18_19,578.417,610.862,0
2940,18_19,611.256,630.267,0
2941,18_19,635.216,668.241,0
2942,18_19,668.03,692.262,0
2943,18_19,693.451,747.467,0
2944,18_19,753.699,863.275,0
2945,18_19,863.46,866.449,0
2946,18_24,7.138,72.23,0
2947,18_24,77.849,267.675,0
2948,18_24,274.747,310.853,0
2949,18_24,312.451,406.139,0
2950,18_24,423.455,653.059,0
2951,18_24,653.895,715.812,0
2952,18_24,716.325,733.291,0
2953,18_24,738.208,818.05,0
2954,18_24,839.228,860.68,0
2955,18_24,860.832,877.13,0
2956,18_24,881.039,1027.502,0
2957,18_24,1027.695,1041.356,0
2958,18_24,1047.171,1068.425,0
2959,18_27,5.098,23.19,0
2960,18_27,24.265,46.461,0
2961,18_27,54.113,112.042,0
2962,18_27,117.80799999999999,146.201,0
2963,18_27,150.126,191.256,0
2964,18_27,195.548,435.985,0
2965,18_27,442.212,458.23,0
2966,18_27,476.49,510.178,0
2967,18_27,518.962,531.033,0
2968,18_27,532.0,650.0,0
2969,18_27,600.0,623.696,0
2970,18_27,649.0,653.0,0
2971,18_28,25.618784416390728,78.23505673427152,0
2972,18_28,84.2882562044702,120.14182229718543,0
2973,18_28,123.40123739652319,228.16815130380795,0
2974,18_28,244.93085752897352,312.9129438865894,0
2975,18_28,288.7001460057947,315.2410975289735,0
2976,18_28,323.6224506415563,377.1699844163907,0
2977,18_28,381.826291701159,392.5357984561258,0
2978,18_28,416.7485963369205,453.0677931581126,0
2979,18_28,460.0522540852649,651.0,0
2980,18_28,511.2716342177152,556.4378148799668,0
2981,18_28,562.0253836216887,579.719351303808,0
2982,18_28,603.9321491846026,650.9608527607616,0
2983,18_28,654.2202678600994,676.1049120985099,0
2984,18_31,2.027,23.784,0
2985,18_31,27.553,179.886,0
2986,18_31,183.913,210.051,0
2987,18_31,214.184,246.111,0
2988,18_31,251.026,290.352,0
2989,18_31,291.5,312.855,0
2990,18_31,312.981,394.133,0
2991,18_31,396.45233876148006,415.33,0
2992,18_31,416.194,435.493,0
2993,18_33,1.003,33.139,0
2994,18_33,36.269,188.208,0
2995,18_33,189.059,202.309,0
2996,18_33,206.222,290.241,0
2997,18_33,291.09000000000003,365.268,0
2998,18_33,365.804,380.772,0
2999,18_33,383.249,401.71,0
3000,18_33,407.019,418.63,0
3001,18_33,406.0,581.0,0
3002,18_33,480.0,509.0,0
3003,18_33,510.55,521.769,0
3004,18_41,4.298,10.806000000000001,0
3005,18_41,13.205,56.995,0
3006,18_41,65.262,212.886,0
3007,18_41,218.27,285.125,0
3008,18_41,288.214,325.738,0
3009,18_41,327.804,338.35,0
3010,18_41,338.869,399.918,0
3011,18_41,401.502,408.579,0
3012,18_41,410.802,424.553,0
3013,18_41,480.009,585.728,0
3014,18_41,586.051,592.037,0
3015,18_41,594.258,599.5360000000001,0
3016,18_45,5.128,30.049,0
3017,18_45,47.522,125.005,0
3018,18_45,232.0,720.0,0
3019,18_45,308.0,321.0,0
3020,18_45,434.024,457.432,0
3021,18_45,467.511,638.299,0
3022,18_45,653.195,684.463,0
3023,18_45,686.763,710.544,0
3024,18_45,726.87,759.478,0
3025,18_45,771.139,814.779,0
3026,18_45,821.053,959.614,0
3027,18_45,967.303,974.083,0
3028,18_45,978.203,997.577,0
3029,18_49,0.0,328.309,0
3030,18_49,335.423,343.138,0
3031,18_49,360.851,685.025,0
3032,18_49,686.074,858.835,0
3033,18_49,859.983,876.025,0
3034,18_49,878.864,887.891,0
3035,18_49,906.809,1077.667,0
3036,18_49,1085.84,1105.553,0
3037,18_49,1116.563,1168.434,0
3038,18_49,1190.263,1391.256,0
3039,18_49,1391.816,1459.186,0
3040,18_49,1459.624,1463.482,0
3041,18_49,1481.08,1494.415,0
3042,18_101,2.128,49.891,0
3043,18_101,54.228,91.866,0
3044,18_101,221.69,285.086,0
3045,18_101,292.628,436.723,0
3046,18_101,420.0,621.0,0
3047,18_101,449.964,622.202,0
3048,18_101,621.179,648.019,0
3049,18_101,652.046,662.086,0
3050,18_101,665.959,679.798,0
3051,18_101,693.556796240073,720.2956642158957,0
3052,18_101,685.15,813.0,0
3053,18_101,816.1099411292604,820.137,0
3054,20_9,0.0,210.35,0
3055,20_9,76.831,307.449,0
3056,20_9,310.867,1379.077,0
3057,20_9,458.5156586590103,521.5427950278844,0
3058,20_9,522.7786212311956,569.9510116746619,0
3059,20_9,569.7400169570235,619.701,0
3060,20_9,620.4088912927851,944.431,0
3061,20_9,961.4969234066923,1103.6169367874872,0
3062,20_9,1124.6259822437785,1186.4172924093414,0
3063,20_9,1186.4172924093414,1510.203757676891,0
3064,20_9,1513.9112362868248,1526.3871960535862,0
3065,20_9,1536.0,1596.0,0
3066,20_9,1597.9474181119906,1618.9564635682818,0
3067,20_9,1622.3119983691995,1671.976,0
3068,20_9,1657.6617938801185,1731.2989503359577,0
3069,20_9,1731.1235531274147,1758.4882762007355,0
3070,20_9,1762.1892192565158,1781.7839031464928,0
3071,20_9,1786.7082081900103,1855.199,0
3072,20_14,0.763,165.71,0
3073,20_14,168.825,302.305,0
3074,20_14,304.967584319929,412.60320231519813,0
3075,20_14,414.9951049373152,461.63720606859846,0
3076,20_14,474.7926704902425,504.901,0
3077,20_14,509.4752585109403,651.7934645269072,0
3078,20_14,673.124,1046.4573971762272,0
3079,20_14,1054.829056353637,1154.093015171496,0
3080,20_14,1155.2889664825548,1252.1610226782968,0
3081,20_14,1256.9448279225312,1529.6217268438795,0
3082,20_14,1533.2095807770552,1553.5407530650505,0
3083,20_14,1554.0,1650.0,0
3084,20_14,1651.4948604469885,1661.0624709354568,0
3085,20_14,1662.0590970280055,1693.549,0
3086,20_14,1693.233,1785.148,0
3087,20_14,1845.348,1885.873,0
3088,20_14,1886.658,1901.941,0
3089,20_14,1938.754,1992.217,0
3090,20_16,0.0,388.18,0
3091,20_16,394.86697397989354,455.39402838557066,0
3092,20_16,458.2762690715553,497.07214370195146,0
3093,20_16,504.39212004730933,589.8985937315199,0
3094,20_16,590.859340626848,621.3744920165583,0
3095,20_16,627.36772264932,744.5788438793613,0
3096,20_16,792.6161886457717,863.7114589000593,0
3097,20_16,871.3974340626849,968.472,0
3098,20_16,973.2366049674748,1043.371128326434,0
3099,20_16,1046.2533690124187,1261.4606735659372,0
3100,20_16,1262.4214204612656,1283.1155209320611,0
3101,20_16,1284.0,1344.0,0
3102,20_16,1377.0,1403.115715804985,0
3103,20_16,1432.4736209343585,1444.8461663180972,0
3104,20_16,1444.9663852348415,1523.525,0
3105,20_16,1509.333372560615,1532.299798344175,0
3106,20_16,1532.871671496156,1554.877350384388,0
3107,20_16,1576.5399053814313,1620.0480147841515,0
3108,20_17,0.697,75.848,0
3109,20_17,76.885,109.84700000000001,0
3110,20_17,110.41375139184875,129.753,0
3111,20_17,135.054,308.695,0
3112,20_17,344.658,545.091,0
3113,20_17,547.185,715.222,0
3114,20_17,719.203,860.372,0
3115,20_17,870.523,970.183,0
3116,20_17,1000.39,1040.032,0
3117,20_17,1041.012,1354.785,0
3118,20_17,1355.589,1379.2,0
3119,20_17,1381.0,1441.0,0
3120,20_17,1496.464,1524.973,0
3121,20_17,1547.294,1558.879,0
3122,20_17,1560.256,1636.218,0
3123,20_17,1639.709,1705.784,0
3124,20_17,1732.595,1781.727,0
3125,20_17,1834.274,1891.387,0
3126,20_19,0.957,63.407,0
3127,20_19,64.402,100.44,0
3128,20_19,107.189,167.724,0
3129,20_19,185.345,286.696,0
3130,20_19,290.819,365.714,0
3131,20_19,372.78086508397394,539.463,0
3132,20_19,555.794,680.543,0
3133,20_19,685.405,735.201,0
3134,20_19,770.324,819.219,0
3135,20_19,820.717,1107.129,0
3136,20_19,1108.46,1120.949,0
3137,20_19,1121.0,1181.0,0
3138,20_19,1182.607,1222.218,0
3139,20_19,1235.133,1245.583,0
3140,20_19,1246.749,1277.038,0
3141,20_19,1278.133,1288.048,0
3142,20_19,1288.379,1297.46,0
3143,20_19,1312.417,1327.289,0
3144,20_22,33.929,107.25200000000001,0
3145,20_22,109.291,152.204,0
3146,20_22,153.874,176.85,0
3147,20_22,182.63,221.724,0
3148,20_22,223.244,325.897,0
3149,20_22,356.197,397.41700000000003,0
3150,20_22,405.346,502.165,0
3151,20_22,20.315,330.606,0
3152,20_22,331.275,336.70799999999997,0
3153,20_22,337.748,523.732,0
3154,20_22,524.402,532.165,0
3155,20_22,534.0,571.0,0
3156,20_22,571.961,576.583,0
3157,20_22,590.575,646.37,0
3158,20_22,648.622,698.606,0
3159,20_22,699.417,730.134,0
3160,20_22,731.646,741.921,0
3161,20_22,745.252,772.3389999999999,0
3162,20_25,11.697318946963573,100.069,0
3163,20_25,102.75855276098643,131.308,0
3164,20_25,134.317,240.087,0
3165,20_25,241.934,447.12,0
3166,20_25,449.22,466.162,0
3167,20_25,474.751,501.43,0
3168,20_25,503.937,531.961,0
3169,20_25,540.056,647.324,0
3170,20_25,653.333,663.271,0
3171,20_25,670.859,780.634,0
3172,20_25,783.892,793.581,0
3173,20_25,795.0,855.0,0
3174,20_25,861.858,872.202,0
3175,20_25,887.958,923.891,0
3176,20_25,923.982,953.249,0
3177,20_25,956.761,968.033,0
3178,20_25,970.038,983.999,0
3179,20_25,995.836,1031.774,0
3180,20_26,4.28,75.669,0
3181,20_26,77.871,158.246,0
3182,20_26,163.255,194.497,0
3183,20_26,195.688,224.859,0
3184,20_26,225.122,254.455,0
3185,20_26,266.758,338.396,0
3186,20_26,345.44,452.834,0
3187,20_26,455.472,470.876,0
3188,20_26,485.737,800.0,0
3189,20_26,715.019,797.819,0
3190,20_26,800.0,870.0,0
3191,20_26,875.419,885.196,0
3192,20_26,908.354,924.386,0
3193,20_26,925.562840589259,1000.04,0
3194,20_26,1001.975,1017.158,0
3195,20_26,1018.099,1050.4892334286424,0
3196,20_26,1053.748182807061,1083.6218854425658,0
3197,20_29,1.518,49.116,0
3198,20_29,55.779,116.017,0
3199,20_29,118.901,154.662,0
3200,20_29,185.598,229.634,0
3201,20_29,235.90699999999998,414.96500000000003,0
3202,20_29,425.407,570.769,0
3203,20_29,575.095,665.132,0
3204,20_29,669.458,691.246,0
3205,20_29,696.558,882.698,0
3206,20_29,885.0,1005.0,0
3207,20_29,1006.904,1049.9,0
3208,20_29,1055.872,1070.246,0
3209,20_29,1070.955,1215.0,0
3210,20_29,1146.362,1164.509,0
3211,20_29,1166.341,1185.161,0
3212,20_29,1190.993,1223.529,0
3213,20_32,4.0,57.0,0
3214,20_32,59.593,81.169,0
3215,20_32,99.475,155.65699999999998,0
3216,20_32,171.784,272.244,0
3217,20_32,280.14,320.024,0
3218,20_32,323.561,540.082,0
3219,20_32,540.108,605.873,0
3220,20_32,607.769,699.727,0
3221,20_32,700.444,735.48,0
3222,20_32,740.554,817.551,0
3223,20_32,700.0,1050.0,0
3224,20_32,915.173,947.645,0
3225,20_32,953.493,960.769,0
3226,20_32,982.223,1049.94,0
3227,20_32,1050.603,1142.0,0
3228,20_32,1121.587,1139.551,0
3229,20_32,1140.634,1181.551,0
3230,20_39,12.397,79.646,0
3231,20_39,82.084,96.072,0
3232,20_39,96.491,111.7,0
3233,20_39,114.581,182.467,0
3234,20_39,185.138,218.994,0
3235,20_39,227.26,233.864,0
3236,20_39,235.024,402.566,0
3237,20_39,402.903,417.237,0
3238,20_39,418.0,488.0,0
3239,20_39,442.21,465.23,0
3240,20_39,466.586,472.699,0
3241,20_39,485.22,541.466,0
3242,20_39,542.481,602.555,0
3243,20_39,558.261,570.819,0
3244,20_39,602.87,615.028,0
3245,20_44,0.596,34.956,0
3246,20_44,36.834,178.573,0
3247,20_44,86.738,130.994,0
3248,20_44,140.778,162.982,0
3249,20_44,167.91,192.03,0
3250,20_44,200.577,218.5,0
3251,20_44,219.0,231.5,0
3252,20_44,236.55599999999998,290.667,0
3253,20_44,294.452,316.527,0
3254,20_44,322.312,329.0,0
3255,20_44,339.203,410.0,0
3256,20_44,401.0,411.677,0
3257,20_44,411.0,502.0,0
3258,20_44,505.242,517.428,0
3259,20_44,517.4836071584376,570.772,0
3260,20_44,571.653,581.768,0
3261,20_44,582.742,606.221,0
3262,20_47,6.728,194.0,0
3263,20_47,200.153,609.62,0
3264,20_47,260.744,306.514,0
3265,20_47,315.032,349.054,0
3266,20_47,360.729,476.973,0
3267,20_47,483.697,497.486,0
3268,20_47,502.62677836721855,595.023,0
3269,20_47,610.227,637.348,0
3270,20_47,638.273,848.5,0
3271,20_47,833.181,848.878,0
3272,20_47,849.0,900.0,0
3273,20_47,907.613,1020.212,0
3274,20_47,1021.757,1040.543,0
3275,20_47,1043.445,1078.08,0
3276,20_47,1079.001,1095.172,0
3277,20_47,1103.126,1123.842,0
3278,20_47,1139.341,1162.132,0
3279,20_48,1.694,69.591,0
3280,20_48,72.87805042267529,165.177,0
3281,20_48,170.70600000000002,201.798,0
3282,20_48,205.879,230.074,0
3283,20_48,234.902,257.328,0
3284,20_48,260.351,354.914,0
3285,20_48,371.0,432.0,0
3286,20_48,441.086,460.742,0
3287,20_48,465.88,488.385,0
3288,20_48,492.328,503.569,0
3289,20_48,504.057,529.109,0
3290,20_48,530.661,544.038,0
3291,20_48,546.466,553.558,0
3292,20_48,555.259,572.983,0
3293,20_48,595.259,606.156,0
3294,20_48,606.3739675783193,715.19,0
3295,20_48,717.9029515539532,742.42,0
3296,21_3,1.3075164012738856,48.37810684713376,0
3297,21_3,52.30065605095541,91.526148089172,0
3298,21_3,107.21634490445861,139.90425493630576,0
3299,21_3,141.21177133757962,189.5898781847134,0
3300,21_3,194.81994378980892,252.35066544585985,0
3301,21_3,274.5784442675159,402.7150515923567,0
3302,21_3,402.7150515923567,455.0157076433121,0
3303,21_3,455.0157076433121,554.3869541401275,0
3304,21_3,570.077150955414,644.6055858280255,0
3305,21_3,644.6055858280256,670.7559138535032,0
3306,21_3,670.7559138535032,712.5964386942675,0
3307,21_3,709.9814058917198,760.9745455414014,0
3308,21_3,764.897094745223,788.432389968153,0
3309,21_3,789.7399063694268,821.1203,0
3310,21_8,22.60937023089172,69.33540204140127,0
3311,21_8,70.8426933901274,107.01768575955414,0
3312,21_8,119.07601654936306,150.72913487261144,0
3313,21_8,159.77288296496815,185.3968358933121,0
3314,21_8,271.31244277070067,322.5603486273886,0
3315,21_8,351.1988842531847,449.1728219203822,0
3316,21_8,480.82594024363055,524.537389356688,0
3317,21_8,524.5373893566879,636.0769491624203,0
3318,21_8,673.7592328805733,715.9633906449045,0
3319,21_8,756.6602570605096,807.9081629171975,0
3320,21_8,807.9081629171975,833.5321158455414,0
3321,21_8,859.1560687738853,892.3164784458598,0
3322,21_8,892.31647844586,913.4185573280255,0
3323,21_8,913.4185573280255,946.578967,0
3324,21_11,58.039354657576034,78.75054196967794,0
3325,21_11,137.494912338898,166.1054682969136,0
3326,21_11,167.06562645716338,214.0686826739033,0
3327,21_11,273.5226811282474,293.95879252683,0
3328,21_11,324.6129596247039,369.5724047015855,0
3329,21_11,488.10185081336454,541.9169441629655,0
3330,21_11,590.2824078062774,696.5501870789069,0
3331,21_11,712.217872484487,742.1908358690748,0
3332,21_11,756.4199678862517,931.4893222007757,0
3333,21_11,935.5145181673251,968.2122964050574,0
3334,21_11,969.9396239232082,1000.593791021082,0
3335,21_11,1006.7246244406568,1034.6539766853864,0
3336,21_11,1046.9156435245359,1061.2209215035437,0
3337,21_11,1079.613421762268,1100.0495331608506,0
3338,21_14,14.162768585987264,56.92352478658325,0
3339,21_14,64.34285401543734,86.81178716368531,0
3340,21_14,112.68510412227387,132.7709686032834,0
3341,21_14,149.73077800534026,160.62480619843018,0
3342,21_14,168.45488896221354,195.3495210639043,0
3343,21_14,200.11565839838113,232.45730459661684,0
3344,21_14,265.4798275569207,339.0145178602777,0
3345,21_14,371.69660243954746,414.59183844983903,0
3346,21_14,415.9535919739753,437.40120997912106,0
3347,21_14,437.7416483601551,463.9554036997778,0
3348,21_14,464.63628046184584,491.5309125635366,0
3349,21_14,492.55222770663875,510.935900282478,0
3350,21_14,513.0437903222352,524.6556758044065,0
3351,21_14,526.2135810048616,541.9489153269607,0
3352,21_15,3.859907006369427,31.844232802547772,0
3353,21_15,32.80920955414013,64.65344235668789,0
3354,21_15,63.68846560509555,94.56772165605095,0
3355,21_15,95.53269840764331,121.58707070063696,0
3356,21_15,120.62209394904458,162.11609426751593,0
3357,21_15,161.15111751592357,202.05109083125504,0
3358,21_15,302.1121861181784,389.6990937977335,0
3359,21_15,396.60544490445864,430.3796312101911,0
3360,21_15,437.1344684713375,504.6828410828026,0
3361,21_15,504.0,535.0,0
